uri,prefLabel
http://metadata.un.org/thesaurus/010701,DROIT INTERNATIONAL
http://metadata.un.org/thesaurus/010701,国际法
http://metadata.un.org/thesaurus/010701,МЕЖДУНАРОДНОЕ ПРАВО
http://metadata.un.org/thesaurus/010702,قانون التجارة الدولية
http://metadata.un.org/thesaurus/010702,INTERNATIONAL TRADE LAW
http://metadata.un.org/thesaurus/010702,DERECHO MERCANTIL INTERNACIONAL
http://metadata.un.org/thesaurus/010702,DROIT COMMERCIAL INTERNATIONAL
http://metadata.un.org/thesaurus/010702,国际贸易法
http://metadata.un.org/thesaurus/010702,ПРАВО МЕЖДУНАРОДНОЙ ТОРГОВЛИ
http://metadata.un.org/thesaurus/010703,قانون البحار
http://metadata.un.org/thesaurus/010703,LAW OF THE SEA
http://metadata.un.org/thesaurus/010703,DERECHO DEL MAR
http://metadata.un.org/thesaurus/010703,DROIT DE LA MER
http://metadata.un.org/thesaurus/010703,海洋法
http://metadata.un.org/thesaurus/010703,МОРСКОЕ ПРАВО
http://metadata.un.org/thesaurus/010704,قانون الحرب
http://metadata.un.org/thesaurus/010704,LAW OF WAR
http://metadata.un.org/thesaurus/010704,DERECHO DE GUERRA
http://metadata.un.org/thesaurus/010704,DROIT DE LA GUERRE
http://metadata.un.org/thesaurus/010704,ЗАКОНЫ И ОБЫЧАИ ВОЙНЫ
http://metadata.un.org/thesaurus/010704,战争法
http://metadata.un.org/thesaurus/1000309,الشروح والاقتباسات والتعليقات
http://metadata.un.org/thesaurus/1000309,"ANNOTATIONS, CITATIONS AND COMMENTARIES"
http://metadata.un.org/thesaurus/1000309,"ANOTACIONES, CITAS Y COMENTARIOS"
http://metadata.un.org/thesaurus/1000309,"ANNOTATIONS, COMMENTAIRES ET CITATIONS"
http://metadata.un.org/thesaurus/1000309,"Аннотации, ссылки и комментарии"
http://metadata.un.org/thesaurus/1000309,"注解, 引用和评注"
http://metadata.un.org/thesaurus/1003650,التقارير والموجزات القانونية
http://metadata.un.org/thesaurus/1003650,LAW REPORTS AND DIGESTS
http://metadata.un.org/thesaurus/1003650,RECOPILACIONES Y REPERTORIOS DE JURISPRUDENCIA
http://metadata.un.org/thesaurus/1003650,RECUEILS ET COMPILATIONS DE JURISPRUDENCE
http://metadata.un.org/thesaurus/1003650,Юридические сборники и обзоры
http://metadata.un.org/thesaurus/1003650,法律报告书和文摘
http://metadata.un.org/thesaurus/1000327,ANTIMICROBIAL RESISTANCE
http://metadata.un.org/thesaurus/100301,疾病防治
http://metadata.un.org/thesaurus/100301,وقاية من الأمراض ومكافحتها
http://metadata.un.org/thesaurus/100301,DISEASE PREVENTION AND CONTROL
http://metadata.un.org/thesaurus/100301,PROFILAXIS Y LUCHA CONTRA LAS ENFERMEDADES
http://metadata.un.org/thesaurus/100301,"PREVENTION, LUTTE CONTRE LES MALADIES"
http://metadata.un.org/thesaurus/100301,ПРОФИЛАКТИКА И КОНТРОЛЬ ЗАБОЛЕВАНИЙ
http://metadata.un.org/thesaurus/1000485,علم الجراثيم
http://metadata.un.org/thesaurus/1000485,BACTERIOLOGY
http://metadata.un.org/thesaurus/1000485,BACTERIOLOGIA
http://metadata.un.org/thesaurus/1000485,BACTERIOLOGIE
http://metadata.un.org/thesaurus/1000485,Бактериология
http://metadata.un.org/thesaurus/1000485,细菌学
http://metadata.un.org/thesaurus/1001705,Болезни
http://metadata.un.org/thesaurus/1001705,الأمراض
http://metadata.un.org/thesaurus/1001705,DISEASES
http://metadata.un.org/thesaurus/1001705,ENFERMEDADES
http://metadata.un.org/thesaurus/1001705,MALADIES
http://metadata.un.org/thesaurus/1001705,疾病
http://metadata.un.org/thesaurus/1003063,علم المناعة
http://metadata.un.org/thesaurus/1003063,IMMUNOLOGY
http://metadata.un.org/thesaurus/1003063,INMUNOLOGIA
http://metadata.un.org/thesaurus/1003063,IMMUNOLOGIE
http://metadata.un.org/thesaurus/1003063,Иммунология
http://metadata.un.org/thesaurus/1003063,免疫学
http://metadata.un.org/thesaurus/1004870,الأدوية
http://metadata.un.org/thesaurus/1004870,PHARMACEUTICALS
http://metadata.un.org/thesaurus/1004870,PRODUCTOS FARMACEUTICOS
http://metadata.un.org/thesaurus/1004870,PRODUITS PHARMACEUTIQUES
http://metadata.un.org/thesaurus/1004870,Фармацевтические препараты
http://metadata.un.org/thesaurus/1004870,药物；药品
http://metadata.un.org/thesaurus/1005097,الطب الوقائي
http://metadata.un.org/thesaurus/1005097,PREVENTIVE MEDICINE
http://metadata.un.org/thesaurus/1005097,MEDICINA PREVENTIVA
http://metadata.un.org/thesaurus/1005097,MEDECINE PREVENTIVE
http://metadata.un.org/thesaurus/1005097,Профилактическая медицина
http://metadata.un.org/thesaurus/1005097,预防医学
http://metadata.un.org/thesaurus/1005250,الصحة العامة
http://metadata.un.org/thesaurus/1005250,PUBLIC HEALTH
http://metadata.un.org/thesaurus/1005250,SALUD PUBLICA
http://metadata.un.org/thesaurus/1005250,SANTE PUBLIQUE
http://metadata.un.org/thesaurus/1005250,Здравоохранение
http://metadata.un.org/thesaurus/1005250,公共卫生
http://metadata.un.org/thesaurus/1000908,الشيشان
http://metadata.un.org/thesaurus/1000908,CHECHENS
http://metadata.un.org/thesaurus/1000908,CHECHENOS
http://metadata.un.org/thesaurus/1000908,TCHÉTCHENES
http://metadata.un.org/thesaurus/1000908,Чеченцы
http://metadata.un.org/thesaurus/1000908,车臣人
http://metadata.un.org/thesaurus/080301,جماعات خاصة
http://metadata.un.org/thesaurus/080301,SPECIAL GROUPS
http://metadata.un.org/thesaurus/080301,GRUPOS ESPECIALES
http://metadata.un.org/thesaurus/080301,GROUPES SPECIAUX
http://metadata.un.org/thesaurus/080301,ОСОБЫЕ ГРУППЫ
http://metadata.un.org/thesaurus/080301,特殊群体
http://metadata.un.org/thesaurus/1001882,الحقوق الاقتصادية والاجتماعية والثقافية
http://metadata.un.org/thesaurus/1001882,"ECONOMIC, SOCIAL AND CULTURAL RIGHTS"
http://metadata.un.org/thesaurus/1001882,"DERECHOS ECONOMICOS, SOCIALES Y CULTURALES"
http://metadata.un.org/thesaurus/1001882,"DROITS ECONOMIQUES, SOCIAUX ET CULTURELS"
http://metadata.un.org/thesaurus/1001882,"Экономические, социальные и культурные права"
http://metadata.un.org/thesaurus/1001882,经济、社会和文化权利
http://metadata.un.org/thesaurus/1002975,حقوق الإنسان
http://metadata.un.org/thesaurus/1002975,HUMAN RIGHTS
http://metadata.un.org/thesaurus/1002975,DERECHOS HUMANOS
http://metadata.un.org/thesaurus/1002975,DROITS DE L'HOMME
http://metadata.un.org/thesaurus/1002975,Права человека
http://metadata.un.org/thesaurus/1002975,人权
http://metadata.un.org/thesaurus/1002253,الحقوق الأسرية
http://metadata.un.org/thesaurus/1002253,FAMILY RIGHTS
http://metadata.un.org/thesaurus/1002253,DERECHOS DE LA FAMILIA
http://metadata.un.org/thesaurus/1002253,DROITS DE LA FAMILLE
http://metadata.un.org/thesaurus/1002253,Права семьи
http://metadata.un.org/thesaurus/1002253,家庭权利
http://metadata.un.org/thesaurus/1005201,حقوق الملكية
http://metadata.un.org/thesaurus/1005201,PROPERTY RIGHTS
http://metadata.un.org/thesaurus/1005201,DERECHOS DE PROPIEDAD
http://metadata.un.org/thesaurus/1005201,DROITS DE PROPRIETE
http://metadata.un.org/thesaurus/1005201,Права собственности
http://metadata.un.org/thesaurus/1005201,财产权利
http://metadata.un.org/thesaurus/1005555,الحق في الثقافة
http://metadata.un.org/thesaurus/1005555,RIGHT TO CULTURE
http://metadata.un.org/thesaurus/1005555,DERECHO A LA CULTURA
http://metadata.un.org/thesaurus/1005555,DROIT A LA CULTURE
http://metadata.un.org/thesaurus/1005555,Право на культуру
http://metadata.un.org/thesaurus/1005555,文化权
http://metadata.un.org/thesaurus/1005557,حق الحصول على مياه الشرب
http://metadata.un.org/thesaurus/1005557,RIGHT TO DRINKING WATER
http://metadata.un.org/thesaurus/1005557,DERECHO A DISPONER DE AGUA POTABLE
http://metadata.un.org/thesaurus/1005557,DROIT A L'EAU POTABLE
http://metadata.un.org/thesaurus/1005557,Право на питьевую воду
http://metadata.un.org/thesaurus/1005557,获得饮水的权利
http://metadata.un.org/thesaurus/1005558,الحق في التعلم
http://metadata.un.org/thesaurus/1005558,RIGHT TO EDUCATION
http://metadata.un.org/thesaurus/1005558,DERECHO A LA EDUCACION
http://metadata.un.org/thesaurus/1005558,DROIT A L'EDUCATION
http://metadata.un.org/thesaurus/1005558,Право на образование
http://metadata.un.org/thesaurus/1005558,受教育的权利
http://metadata.un.org/thesaurus/1005559,الحق في الغذاء
http://metadata.un.org/thesaurus/1005559,RIGHT TO FOOD
http://metadata.un.org/thesaurus/1005559,DERECHO A LA ALIMENTACION
http://metadata.un.org/thesaurus/1005559,DROIT A L'ALIMENTATION
http://metadata.un.org/thesaurus/1005559,Право на питание
http://metadata.un.org/thesaurus/1005559,粮食权
http://metadata.un.org/thesaurus/1005560,الحق في الصحة
http://metadata.un.org/thesaurus/1005560,RIGHT TO HEALTH
http://metadata.un.org/thesaurus/1005560,DERECHO A LA SALUD
http://metadata.un.org/thesaurus/1005560,DROIT A LA SANTE
http://metadata.un.org/thesaurus/1005560,Право на охрану здоровья
http://metadata.un.org/thesaurus/1005560,享受卫生保健的权利
http://metadata.un.org/thesaurus/1005561,الحق في المسكن
http://metadata.un.org/thesaurus/1005561,RIGHT TO HOUSING
http://metadata.un.org/thesaurus/1005561,DERECHO A LA VIVIENDA
http://metadata.un.org/thesaurus/1005561,DROIT AU LOGEMENT
http://metadata.un.org/thesaurus/1005561,Право на жилище
http://metadata.un.org/thesaurus/1005561,住房权
http://metadata.un.org/thesaurus/1005568,الحق في أمن الحيازة
http://metadata.un.org/thesaurus/1005568,RIGHT TO SECURITY OF TENURE
http://metadata.un.org/thesaurus/1005568,DERECHO A LA SEGURIDAD DE TENENCIA
http://metadata.un.org/thesaurus/1005568,DROIT A LA SECURITE DE JOUISSANCE
http://metadata.un.org/thesaurus/1005568,Право на защиту от выселения
http://metadata.un.org/thesaurus/1005568,保有权的保障权
http://metadata.un.org/thesaurus/1005571,الحق في العمل
http://metadata.un.org/thesaurus/1005571,RIGHT TO WORK
http://metadata.un.org/thesaurus/1005571,DERECHO AL TRABAJO
http://metadata.un.org/thesaurus/1005571,DROIT AU TRAVAIL
http://metadata.un.org/thesaurus/1005571,Право на труд
http://metadata.un.org/thesaurus/1005571,工作权
http://metadata.un.org/thesaurus/1005573,حقوق الطفل
http://metadata.un.org/thesaurus/1005573,RIGHTS OF THE CHILD
http://metadata.un.org/thesaurus/1005573,DERECHOS DEL NIÑO
http://metadata.un.org/thesaurus/1005573,DROITS DE L'ENFANT
http://metadata.un.org/thesaurus/1005573,Права ребенка
http://metadata.un.org/thesaurus/1005573,儿童权利
http://metadata.un.org/thesaurus/1006607,حقوق تشكيل النقابات
http://metadata.un.org/thesaurus/1006607,TRADE UNION RIGHTS
http://metadata.un.org/thesaurus/1006607,DERECHOS SINDICALES
http://metadata.un.org/thesaurus/1006607,DROITS SYNDICAUX
http://metadata.un.org/thesaurus/1006607,Права профсоюзов
http://metadata.un.org/thesaurus/1006607,工会权利
http://metadata.un.org/thesaurus/1007035,حقوق المرأة
http://metadata.un.org/thesaurus/1007035,WOMEN'S RIGHTS
http://metadata.un.org/thesaurus/1007035,DERECHOS DE LA MUJER
http://metadata.un.org/thesaurus/1007035,DROITS DE LA FEMME
http://metadata.un.org/thesaurus/1007035,Права женщин
http://metadata.un.org/thesaurus/1007035,妇女权利
http://metadata.un.org/thesaurus/1002619,المناقشة العامة
http://metadata.un.org/thesaurus/1002619,GENERAL DEBATE
http://metadata.un.org/thesaurus/1002619,DEBATE GENERAL
http://metadata.un.org/thesaurus/1002619,DEBAT GENERAL
http://metadata.un.org/thesaurus/1002619,Общие прения
http://metadata.un.org/thesaurus/1002619,一般性辩论
http://metadata.un.org/thesaurus/180701,会议
http://metadata.un.org/thesaurus/180701,المؤتمرات
http://metadata.un.org/thesaurus/180701,CONFERENCES
http://metadata.un.org/thesaurus/180701,CONFERENCIAS
http://metadata.un.org/thesaurus/180701,CONFERENCES
http://metadata.un.org/thesaurus/180701,КОНФЕРЕНЦИИ
http://metadata.un.org/thesaurus/1002676,جمهورية ألمانيا الاتحادية
http://metadata.un.org/thesaurus/1002676,"GERMANY, FEDERAL REPUBLIC OF"
http://metadata.un.org/thesaurus/1002676,"ALEMANIA, REPUBLICA FEDERAL DE"
http://metadata.un.org/thesaurus/1002676,"ALLEMAGNE, REPUBLIQUE FEDERALE D'"
http://metadata.un.org/thesaurus/1002676,"Германия, Федеративная Республика"
http://metadata.un.org/thesaurus/1002676,德意志联邦共和国
http://metadata.un.org/thesaurus/1006996,أوروبا الغربية
http://metadata.un.org/thesaurus/1006996,WESTERN EUROPE
http://metadata.un.org/thesaurus/1006996,EUROPA OCCIDENTAL
http://metadata.un.org/thesaurus/1006996,EUROPE OCCIDENTALE
http://metadata.un.org/thesaurus/1006996,Западная Европа
http://metadata.un.org/thesaurus/1006996,西欧
http://metadata.un.org/thesaurus/170400,أوروبا
http://metadata.un.org/thesaurus/170400,EUROPE
http://metadata.un.org/thesaurus/170400,EUROPA
http://metadata.un.org/thesaurus/170400,EUROPE
http://metadata.un.org/thesaurus/170400,欧洲
http://metadata.un.org/thesaurus/170400,ЕВРОПА
http://metadata.un.org/thesaurus/1002670,جمهورية ألمانيا الديمقراطية
http://metadata.un.org/thesaurus/1002670,GERMAN DEMOCRATIC REPUBLIC
http://metadata.un.org/thesaurus/1002670,REPUBLICA DEMOCRATICA ALEMANA
http://metadata.un.org/thesaurus/1002670,REPUBLIQUE DEMOCRATIQUE ALLEMANDE
http://metadata.un.org/thesaurus/1002670,Германская Демократическая Республика
http://metadata.un.org/thesaurus/1002670,德意志民主共和国
http://metadata.un.org/thesaurus/1002672,اتحاد ألمانيا
http://metadata.un.org/thesaurus/1002672,GERMAN REUNIFICATION
http://metadata.un.org/thesaurus/1002672,REUNIFICACION DE ALEMANIA
http://metadata.un.org/thesaurus/1002672,REUNIFICATION DE L'ALLEMAGNE
http://metadata.un.org/thesaurus/1002672,Объединение Германии
http://metadata.un.org/thesaurus/1002672,德国重新统一
http://metadata.un.org/thesaurus/1002675,ألمانيا
http://metadata.un.org/thesaurus/1002675,GERMANY
http://metadata.un.org/thesaurus/1002675,ALEMANIA
http://metadata.un.org/thesaurus/1002675,ALLEMAGNE
http://metadata.un.org/thesaurus/1002675,Германия
http://metadata.un.org/thesaurus/1002675,德国
http://metadata.un.org/thesaurus/1003302,السياسة الاقتصادية والاجتماعية الدولية
http://metadata.un.org/thesaurus/1003302,INTERNATIONAL ECONOMIC AND SOCIAL POLICY
http://metadata.un.org/thesaurus/1003302,POLITICA ECONOMICA Y SOCIAL INTERNACIONAL
http://metadata.un.org/thesaurus/1003302,POLITIQUE ECONOMIQUE ET SOCIALE INTERNATIONALE
http://metadata.un.org/thesaurus/1003302,Международная социально-экономическая политика
http://metadata.un.org/thesaurus/1003302,国际经济和社会政策
http://metadata.un.org/thesaurus/1003539,الأكراد
http://metadata.un.org/thesaurus/1003539,KURDS
http://metadata.un.org/thesaurus/1003539,CURDOS
http://metadata.un.org/thesaurus/1003539,KURDES
http://metadata.un.org/thesaurus/1003539,Курды
http://metadata.un.org/thesaurus/1003539,库尔德人
http://metadata.un.org/thesaurus/1003862,اللغة المالطية
http://metadata.un.org/thesaurus/1003862,MALTESE LANGUAGE
http://metadata.un.org/thesaurus/1003862,LENGUA MALTESA
http://metadata.un.org/thesaurus/1003862,LANGUE MALTAISE
http://metadata.un.org/thesaurus/1003862,Мальтийский язык
http://metadata.un.org/thesaurus/1003862,马而他语言
http://metadata.un.org/thesaurus/1004694,الدهان
http://metadata.un.org/thesaurus/1004694,"PAINTS, INKS AND VARNISHES"
http://metadata.un.org/thesaurus/1004694,"PINTURAS, TINTAS Y BARNICES"
http://metadata.un.org/thesaurus/1004694,"PEINTURES, ENCRES ET VERNIS"
http://metadata.un.org/thesaurus/1004694,Краски и лаки
http://metadata.un.org/thesaurus/1004694,油漆和清漆
http://metadata.un.org/thesaurus/1000915,الصناعات الكيميائية
http://metadata.un.org/thesaurus/1000915,CHEMICAL INDUSTRY
http://metadata.un.org/thesaurus/1000915,INDUSTRIA QUIMICA
http://metadata.un.org/thesaurus/1000915,INDUSTRIE CHIMIQUE
http://metadata.un.org/thesaurus/1000915,Химическая промышленность
http://metadata.un.org/thesaurus/1000915,化学工业
http://metadata.un.org/thesaurus/1000921,المواد الكيميائية
http://metadata.un.org/thesaurus/1000921,CHEMICALS
http://metadata.un.org/thesaurus/1000921,PRODUCTOS QUIMICOS
http://metadata.un.org/thesaurus/1000921,PRODUITS CHIMIQUES
http://metadata.un.org/thesaurus/1000921,Химические вещества
http://metadata.un.org/thesaurus/1000921,化学品
http://metadata.un.org/thesaurus/1001058,عملية الطلاء
http://metadata.un.org/thesaurus/1001058,COATING PROCESSES
http://metadata.un.org/thesaurus/1001058,REVESTIMIENTO
http://metadata.un.org/thesaurus/1001058,REVETEMENT
http://metadata.un.org/thesaurus/1001058,Нанесение покрытия
http://metadata.un.org/thesaurus/1001058,涂层方法
http://metadata.un.org/thesaurus/1001803,الأصباغ
http://metadata.un.org/thesaurus/1001803,DYES
http://metadata.un.org/thesaurus/1001803,TINTURAS
http://metadata.un.org/thesaurus/1001803,COLORANTS
http://metadata.un.org/thesaurus/1001803,Красители
http://metadata.un.org/thesaurus/1001803,染料
http://metadata.un.org/thesaurus/1004403,صناعة ورق الصحف
http://metadata.un.org/thesaurus/1004403,NEWSPRINT INDUSTRY
http://metadata.un.org/thesaurus/1004403,INDUSTRIA DE LA PRENSA
http://metadata.un.org/thesaurus/1004403,INDUSTRIE DE LA PRESSE
http://metadata.un.org/thesaurus/1004403,Газетное производство
